issue_id,source_table,record_id,field_name,issue_type,severity,issue_description
DQ-001086,orders,ccac33950ffc27cb905dbcdfb099494a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001087,orders,2e287cee637969033ec9ab49602e61ef,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001088,orders,c9c703564ad4d6fb43a1cff5524574ac,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001089,orders,8cacf6d8c088e18ca96ee6d5a138461b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001090,orders,d9258776ebce96efd9811c6554d12726,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001091,orders,383bb8b07361166ea86f3f4b51e96ff7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001092,orders,2982a4a9b9ff0bf9a4f5b88a45a6fa67,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001093,orders,342505ef4323f0572eda009be6080f6c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001094,orders,21ca56b276a6b8d082a1261f33786085,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001095,orders,fd33085945f15975375cd8ec85440511,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001096,orders,8c6e16dc21c114e69bdf0d21386241eb,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001097,orders,bf49f84a0580ef6751e13357776b7ed9,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001098,orders,7b862ac7558f536ca1c6f388f21d22d5,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001099,orders,7622da48f027d5659a0d7b0a43597354,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001100,orders,2429083883078c31cf2337ce0dd425ee,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001101,orders,ee38b45af2d4e705a88a37af7f0cda97,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001102,orders,29380cfab5f9f5f233e2c71e16cadc68,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001103,orders,fc8121263d345c1d739f85edda7be0cb,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001104,orders,fb4ea753f638936f56b4df5d03dc07bb,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001105,orders,48f2d0b950703bfb145b7c3c0641b4bb,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001106,orders,b715c631fdd01580d9de3ed3759523c7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001107,orders,2b941f8e6ff81158a52de44909dc2a52,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001108,orders,a91e25d9e242b0545cddf83a2bb46954,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001109,orders,46c25d5c696b53935b00b3e3fa555d20,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001110,orders,502668fa85b6cff5243cf74ce4100182,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001111,orders,705eccb4d371ea1443a991787d36b59c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001112,orders,402e0a2ad64d2f2b8f0d06d436789aca,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001113,orders,19bbda1f882b3aeddba973e935519905,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001114,orders,e55fa3385fa77f6be6a0041c5daf2fb6,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001115,orders,3cd41dc7c9fceb7de4fb0e9983a4b1ed,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001116,orders,1612081119e8f23745698ad3367cc14b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001117,orders,1fda9a8d1632a5964c43fb8e64dbe3e3,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001118,orders,ab46182a322cb6dc83f4138d4e5cd73f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001119,orders,0d2c1a413f6aa3a36b8bb940b028f930,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001120,orders,77b8e495f75bbdf52e3a29bc46188eef,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001121,orders,3a3aed58b078ba2d2105cd76ce7a76d7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001122,orders,6e98de3a85c84ead6689189b825d35b5,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001123,orders,80fd1b0b81771253d43532f41d575d39,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001124,orders,0fb9645c128ac84788798f0129496ca7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001125,orders,e003d94282e5f1e45760dde794a8a173,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001126,orders,607c1c3f926d9435d428d7aa7d52a1ed,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001127,orders,b90cc9e10252911c2092a1e49794aa13,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001128,orders,33f11b444d480cee508b54f3cf17b079,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001129,orders,974f9f87a3bad01b2ac72fe987505e9b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001130,orders,8ab4ca9525e1f61c67972a13885d3b96,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001131,orders,675b0980a1c53e959dc721b6e608997f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001132,orders,6d3130927406da969ab807821a93a65d,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001133,orders,6e5fe7366a2e1bfbf3257dba0af1267f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001134,orders,4324f32177ce15c52c8e1c570c259dc0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001135,orders,4ce5e2d15628c2277ca6ed81ee60f9de,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001136,orders,49c5132b03e35ffa18fdca050d1f8e33,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001137,orders,154b66f3b29e92e4c9fc7f1ad60cb668,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001138,orders,3f6509ff22303ff04b9bf1b2c8bf69c6,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001139,orders,2d31315ad8289e1e63c8451715e80306,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001140,orders,5f2dbe00a1732133a6809ae1af554123,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001141,orders,3a0fbe8fbdae776394cd93385366a4fd,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001142,orders,cbce204b327a87445b6e6c28e0c5bfb3,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001143,orders,b2fc127731e4fc8f7bd2d2c1898e59ca,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001144,orders,3fa397654fcf223b8d6f73a428c75041,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001145,orders,392ed9afd714e3c74767d0c4d3e3f477,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001146,orders,43f15e122ae8ae3eda33bf64b011c085,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001147,orders,b8bf711248376c421faaea8f02d149f9,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001148,orders,e73fe43cdcd166f7f0c6e3c2bf11a917,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001149,orders,73745cfd1447d2cb71537b662d59b3b8,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001150,orders,bf27902e7735a428c81f52189dec50e4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001151,orders,3bd3b4d482f916c2c9662b8da6f2758b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001152,orders,791d454dd290baaf30d599c6183d7489,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001153,orders,36cde427894b4797db8316e92b8e58f2,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001154,orders,3adc794e637a2ef67f006b35b36904a4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001155,orders,b7fa03eeccba341d5ab0dc86bfb1b08c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001156,orders,82a914d5f7af95901a18ef83b388bd4f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001157,orders,8092da256aefda13b330290d2ca86521,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001158,orders,00789ce015e7e5791c7914f32bb4fad4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001159,orders,14bceeaef362188c60dedfe65e428001,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001160,orders,335f8f913a1d29120e07b6bb9847d73c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001161,orders,d859b40b1d9bb3cdd347358688bc3272,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001162,orders,e5882de2409ffb5a26782367e95b91ba,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001163,orders,3c8702d3b056de079d6cdd6ee1ffeb55,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001164,orders,52ffca67c47f7bc4350f82b1d2c20dec,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001165,orders,31b91033dcb0502e616f40ced16dccc6,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001166,orders,55aa287c6ca17e8c3262b9ef1e12fac6,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001167,orders,adf5a3d223336c6b7965f3027bb7ddc2,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001168,orders,9224db86cedf958891e1b1afb4ad570c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001169,orders,834550696228970ef03d30419db216e1,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001170,orders,70b7e94ea46d3e8b5bc12a50186edaf0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001171,orders,b93ffbad842670470ec41f35a317ee65,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001172,orders,453cabc3a3d6d0d80bd08d9eefb6a607,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001173,orders,4608a27e9e60c05b054631def491e7af,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001174,orders,37af0498017bcfbffca8855bdc9ecc6b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001175,orders,f889a5a0b44adc29c5465b99395ac3c1,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001176,orders,81997644995458a01126899a96832353,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001177,orders,afb61112fb99b07fe17e591c68c0c84c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001178,orders,27667a063cb59b5d987a5a71c192cce5,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001179,orders,a52e6fa2d7c6ecaf73ff5f7f10438339,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001180,orders,e5215415bb6f76fe3b7cb68103a0d1c0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001181,orders,f88685f89f0fc651c3e767c64a23192c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001182,orders,ade919610216d8fcd6333ce3696449a4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001183,orders,9d4369173adc91c56c54ebba6712e732,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001184,orders,04b8c60eb3cceaecde917716daa30bde,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001185,orders,1f4e46205be9ddf4f9b0e98b11a1a570,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001186,orders,50bb0c134ee3365dd06e13da6cda15fe,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001187,orders,74e198a81e758ec637a42e8f2e856927,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001188,orders,e66e29f65af321ea428495d66066e809,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001189,orders,02bfe71c2bbd56f6de9c2c357adff45c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001190,orders,99e5f0c685ca94e5a1c7134b1898bb1a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001191,orders,43c8d05a1478e794217ad3b39398022a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001192,orders,b3154d5a5a7c0b01993f0768a1fd4b8a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001193,orders,2fa565240e8353e7a1ad78347f8608fa,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001194,orders,35de4050331c6c644cddc86f4f2d0d64,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001195,orders,9686875d0d9dcbe392244b6773605882,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001196,orders,2463e85fc460252cacb332c69099f298,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001197,orders,c549f0d88f33bfe43351b893f1fb55ac,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001198,orders,69fd1a4dd8b96b9ab0dc82b95be21efd,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001199,orders,c915c070ee2f91af30208cd30cd0dee0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001200,orders,0e6b2d0fe443a6d38c0f6447f4eb2262,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001201,orders,65320cb291f4cacd8b0114a29eafa4c7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001202,orders,f3e5a0592463640ef9fd04d79724dac9,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001203,orders,e2cba9bee26acacfd8100088c465cce4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001204,orders,91fbb4bf79cbb5c19eb018248c0fe683,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001205,orders,a196d7c6ecd939360a6dfbee0ebacadb,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001206,orders,72fa449394ed9dc9093819f93ca563af,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001207,orders,e8df0b08b2d6162f2a109f931d0774b6,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001208,orders,801bda1bc87e8484430a1ad75f51f128,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001209,orders,dd38e535112fb5094b53b1997c4eda52,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001210,orders,7c48bf2308168ce82b8e622eb9dd8627,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001211,orders,5ca9d935dd5306bf85a2f1e263d058f1,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001212,orders,c94821db10df06a6d17a8054d3a0b919,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001213,orders,3ccf1aa4144993ddec8287ef8ee0a107,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001214,orders,74f833bf7c70ce8c3f820f725c213e1c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001215,orders,08662c478bed0444d0515925af759547,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001216,orders,90eaac01afdf4e531a70ad869e092c75,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001217,orders,2b25bdbc985fdd953cced7c3fdf0a2fe,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001218,orders,f44845a8eeec9bf829093ad92c846c09,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001219,orders,dd8532619e81337caf4ddc77fb34d981,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001220,orders,2ce9683175cdab7d1c95bcbb3e36f478,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001221,orders,a7db257661f3cc8b9b661474199da586,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001222,orders,d9647302d75348f06e63f8444ef95544,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001223,orders,793c05f561c41e8fb6599c92be8d0afd,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001224,orders,73adddab7cd7e4f606280f98c137656a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001225,orders,31a1a43e09fe1f26cdcb077099cadf82,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001226,orders,e731304a0fda25d2138155bbfe558bd7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001227,orders,90ab3e7d52544ec7bc3363c82689965f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001228,orders,463270aee6f932c94319683e66e7e59d,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001229,orders,0a6b7c79b8c67dedc51f2dea7b4e1e59,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001230,orders,b6777988359768bf8f2390aa6d072be4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001231,orders,b2e2410ac54dcb51230fd94aef5bcd2c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001232,orders,870a3cfbe4dab0f499a636a9fdeef87d,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001233,orders,bcb9cb204fb7137dcb5dc3fdb94f11e5,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001234,orders,911a1257a699f1b61ec55aa88eace3bd,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001235,orders,65f87722388463aa7d02023c8f5b11ab,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001236,orders,6aaedd714ad6929fc4df8d51bd4cfe9a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001237,orders,ea55dd40acfb6206bdf910b5e903ff77,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001238,orders,2f5124f516a7f5e4095ef4325d67c511,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001239,orders,c12a72f72509bcc1317ee119c5ade35b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001240,orders,295f0c892077fab482adb25cfc37aa79,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001241,orders,c8de7faa920cdcbe41252449a3fd36c0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001242,orders,aed488062a3d349252ffe2961e214551,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001243,orders,c14323552816050d396da49c9f23ae1e,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001244,orders,0cb3c0cb279f04b99a10ac141fa8586f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001245,orders,9bd5312d12f48b04a460f702baff3d8c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001246,orders,d9bde3a634ec04252eceffc6bef25ee0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001247,orders,3993ec583d077dd338c870d8b1f8d213,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001248,orders,10a045cdf6a5650c21e9cfeb60384c16,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001249,orders,a4f71a0d584883f990018a219bb7dfb4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001250,orders,19bf02099b31db3f2f5d1bfb4fbf49c4,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001251,orders,9f98fbb9d688c4f3356987801b19286d,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001252,orders,c186f4babae2b9ffa3ecc0176980acdf,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-001253,orders,6dcf0aeb8b1eb4021c26e1d0e9394979,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
